,lon,lat,alt
2019-08-05 12:01:36,-123.0075730000,48.5577450000,0
2019-08-05 12:01:37,-123.0076150000,48.5578130000,0
2019-08-05 12:01:38,-123.0076550000,48.5578780000,0
2019-08-05 12:01:39,-123.0076930000,48.5579450000,0
2019-08-05 12:01:40,-123.0077300000,48.5580100000,0
2019-08-05 12:01:41,-123.0077650000,48.5580780000,0
2019-08-05 12:01:42,-123.0078000000,48.5581450000,0
2019-08-05 12:01:43,-123.0078370000,48.5582130000,0
2019-08-05 12:01:44,-123.0078730000,48.5582800000,0
2019-08-05 12:01:45,-123.0079100000,48.5583470000,0
2019-08-05 12:01:46,-123.0079470000,48.5584150000,0
2019-08-05 12:01:47,-123.0079820000,48.5584820000,0
2019-08-05 12:01:48,-123.0080170000,48.5585500000,0
2019-08-05 12:01:49,-123.0080500000,48.5586180000,0
2019-08-05 12:01:50,-123.0080830000,48.5586850000,0
2019-08-05 12:01:51,-123.0081170000,48.5587520000,0
2019-08-05 12:01:52,-123.0081480000,48.5588200000,0
2019-08-05 12:01:53,-123.0081800000,48.5588880000,0
2019-08-05 12:01:54,-123.0082100000,48.5589580000,0
2019-08-05 12:01:55,-123.0082420000,48.5590280000,0
2019-08-05 12:01:56,-123.0082750000,48.5590970000,0
2019-08-05 12:01:57,-123.0083100000,48.5591670000,0
2019-08-05 12:01:58,-123.0083470000,48.5592350000,0
2019-08-05 12:01:59,-123.0083830000,48.5593020000,0
2019-08-05 12:02:00,-123.0084220000,48.5593700000,0
2019-08-05 12:02:01,-123.0084600000,48.5594380000,0
2019-08-05 12:02:02,-123.0085000000,48.5595070000,0
2019-08-05 12:02:03,-123.0085380000,48.5595750000,0
2019-08-05 12:02:04,-123.0085770000,48.5596420000,0
2019-08-05 12:02:05,-123.0086170000,48.5597120000,0
2019-08-05 12:02:06,-123.0086550000,48.5597800000,0
2019-08-05 12:02:07,-123.0086950000,48.5598480000,0
2019-08-05 12:02:08,-123.0087350000,48.5599170000,0
2019-08-05 12:02:09,-123.0087750000,48.5599850000,0
2019-08-05 12:02:10,-123.0088130000,48.5600530000,0
2019-08-05 12:02:11,-123.0088530000,48.5601220000,0
2019-08-05 12:02:12,-123.0088970000,48.5601880000,0
2019-08-05 12:02:13,-123.0089370000,48.5602550000,0
2019-08-05 12:02:14,-123.0089770000,48.5603230000,0
2019-08-05 12:02:15,-123.0090170000,48.5603920000,0
2019-08-05 12:02:16,-123.0090580000,48.5604580000,0
2019-08-05 12:02:17,-123.0091000000,48.5605270000,0
2019-08-05 12:02:18,-123.0091430000,48.5605930000,0
2019-08-05 12:02:19,-123.0091850000,48.5606600000,0
2019-08-05 12:02:20,-123.0092270000,48.5607270000,0
2019-08-05 12:02:21,-123.0092700000,48.5607930000,0
2019-08-05 12:02:22,-123.0093130000,48.5608600000,0
2019-08-05 12:02:23,-123.0093550000,48.5609270000,0
2019-08-05 12:02:24,-123.0093950000,48.5609930000,0
2019-08-05 12:02:25,-123.0094370000,48.5610600000,0
2019-08-05 12:02:26,-123.0094780000,48.5611280000,0
2019-08-05 12:02:27,-123.0095200000,48.5611950000,0
2019-08-05 12:02:28,-123.0095630000,48.5612630000,0
2019-08-05 12:02:29,-123.0096080000,48.5613320000,0
2019-08-05 12:02:30,-123.0096500000,48.5614000000,0
2019-08-05 12:02:31,-123.0096900000,48.5614700000,0
2019-08-05 12:02:32,-123.0097280000,48.5615420000,0
2019-08-05 12:02:33,-123.0097680000,48.5616120000,0
2019-08-05 12:02:34,-123.0098070000,48.5616830000,0
2019-08-05 12:02:35,-123.0098470000,48.5617550000,0
2019-08-05 12:02:36,-123.0098880000,48.5618270000,0
2019-08-05 12:02:37,-123.0099280000,48.5618970000,0
2019-08-05 12:02:38,-123.0099680000,48.5619680000,0
2019-08-05 12:02:39,-123.0100070000,48.5620380000,0
2019-08-05 12:02:40,-123.0100450000,48.5621100000,0
2019-08-05 12:02:41,-123.0100830000,48.5621800000,0
2019-08-05 12:02:42,-123.0101200000,48.5622500000,0
2019-08-05 12:02:43,-123.0101550000,48.5623180000,0
2019-08-05 12:02:44,-123.0101880000,48.5623870000,0
2019-08-05 12:02:45,-123.0102200000,48.5624570000,0
2019-08-05 12:02:46,-123.0102530000,48.5625270000,0
2019-08-05 12:02:47,-123.0102850000,48.5625970000,0
2019-08-05 12:02:48,-123.0103180000,48.5626670000,0
2019-08-05 12:02:49,-123.0103500000,48.5627350000,0
2019-08-05 12:02:50,-123.0103820000,48.5628050000,0
2019-08-05 12:02:51,-123.0104130000,48.5628770000,0
2019-08-05 12:02:52,-123.0104430000,48.5629470000,0
2019-08-05 12:02:53,-123.0104730000,48.5630180000,0
2019-08-05 12:02:54,-123.0105030000,48.5630880000,0
2019-08-05 12:02:55,-123.0105320000,48.5631600000,0
2019-08-05 12:02:56,-123.0105580000,48.5632300000,0
2019-08-05 12:02:57,-123.0105850000,48.5633020000,0
2019-08-05 12:02:58,-123.0106100000,48.5633730000,0
2019-08-05 12:02:59,-123.0106330000,48.5634470000,0
2019-08-05 12:03:00,-123.0106550000,48.5635200000,0
2019-08-05 12:03:01,-123.0106770000,48.5635930000,0
2019-08-05 12:03:02,-123.0106970000,48.5636680000,0
2019-08-05 12:03:03,-123.0107170000,48.5637420000,0
2019-08-05 12:03:04,-123.0107350000,48.5638170000,0
2019-08-05 12:03:05,-123.0107550000,48.5638900000,0
2019-08-05 12:03:06,-123.0107770000,48.5639620000,0
2019-08-05 12:03:07,-123.0108020000,48.5640350000,0
2019-08-05 12:03:08,-123.0108270000,48.5641080000,0
2019-08-05 12:03:09,-123.0108530000,48.5641820000,0
2019-08-05 12:03:10,-123.0108820000,48.5642550000,0
2019-08-05 12:03:11,-123.0109100000,48.5643270000,0
2019-08-05 12:03:12,-123.0109370000,48.5644000000,0
2019-08-05 12:03:13,-123.0109630000,48.5644730000,0
2019-08-05 12:03:14,-123.0109870000,48.5645470000,0
2019-08-05 12:03:15,-123.0110100000,48.5646180000,0
2019-08-05 12:03:16,-123.0110350000,48.5646920000,0
2019-08-05 12:03:17,-123.0110580000,48.5647630000,0
2019-08-05 12:03:18,-123.0110820000,48.5648370000,0
2019-08-05 12:03:19,-123.0111050000,48.5649100000,0
2019-08-05 12:03:20,-123.0111270000,48.5649830000,0
2019-08-05 12:03:21,-123.0111500000,48.5650550000,0
2019-08-05 12:03:22,-123.0111730000,48.5651280000,0
2019-08-05 12:03:23,-123.0111980000,48.5652000000,0
2019-08-05 12:03:24,-123.0112250000,48.5652730000,0
2019-08-05 12:03:25,-123.0112500000,48.5653450000,0
2019-08-05 12:03:26,-123.0112770000,48.5654170000,0
2019-08-05 12:03:27,-123.0113030000,48.5654880000,0
2019-08-05 12:03:28,-123.0113320000,48.5655600000,0
2019-08-05 12:03:29,-123.0113620000,48.5656320000,0
2019-08-05 12:03:30,-123.0113920000,48.5657020000,0
2019-08-05 12:03:31,-123.0114250000,48.5657700000,0
2019-08-05 12:03:32,-123.0114600000,48.5658380000,0
2019-08-05 12:03:33,-123.0114930000,48.5659050000,0
2019-08-05 12:03:34,-123.0115300000,48.5659700000,0
2019-08-05 12:03:35,-123.0115670000,48.5660370000,0
2019-08-05 12:03:36,-123.0116030000,48.5661020000,0
2019-08-05 12:03:37,-123.0116380000,48.5661680000,0
2019-08-05 12:03:38,-123.0116730000,48.5662330000,0
2019-08-05 12:03:39,-123.0117080000,48.5662980000,0
2019-08-05 12:03:40,-123.0117430000,48.5663650000,0
2019-08-05 12:03:41,-123.0117800000,48.5664300000,0
2019-08-05 12:03:42,-123.0118150000,48.5664950000,0
2019-08-05 12:03:43,-123.0118500000,48.5665620000,0
2019-08-05 12:03:44,-123.0118850000,48.5666280000,0
2019-08-05 12:03:45,-123.0119220000,48.5666950000,0
2019-08-05 12:03:46,-123.0119570000,48.5667630000,0
2019-08-05 12:03:47,-123.0119920000,48.5668320000,0
2019-08-05 12:03:48,-123.0120270000,48.5669000000,0
2019-08-05 12:03:49,-123.0120620000,48.5669680000,0
2019-08-05 12:03:50,-123.0120970000,48.5670370000,0
2019-08-05 12:03:51,-123.0121320000,48.5671050000,0
2019-08-05 12:03:52,-123.0121670000,48.5671750000,0
2019-08-05 12:03:53,-123.0122000000,48.5672450000,0
2019-08-05 12:03:54,-123.0122330000,48.5673130000,0
2019-08-05 12:03:55,-123.0122670000,48.5673830000,0
2019-08-05 12:03:56,-123.0123000000,48.5674520000,0
2019-08-05 12:03:57,-123.0123350000,48.5675180000,0
2019-08-05 12:03:58,-123.0123700000,48.5675830000,0
2019-08-05 12:03:59,-123.0124070000,48.5676500000,0
2019-08-05 12:04:00,-123.0124420000,48.5677150000,0
2019-08-05 12:04:01,-123.0124780000,48.5677800000,0
2019-08-05 12:04:02,-123.0125150000,48.5678450000,0
2019-08-05 12:04:03,-123.0125520000,48.5679080000,0
2019-08-05 12:04:04,-123.0125900000,48.5679720000,0
2019-08-05 12:04:05,-123.0126280000,48.5680350000,0
2019-08-05 12:04:06,-123.0126650000,48.5681000000,0
2019-08-05 12:04:07,-123.0127030000,48.5681630000,0
2019-08-05 12:04:08,-123.0127420000,48.5682250000,0
2019-08-05 12:04:09,-123.0127800000,48.5682900000,0
2019-08-05 12:04:10,-123.0128180000,48.5683530000,0
2019-08-05 12:04:11,-123.0128580000,48.5684170000,0
2019-08-05 12:04:12,-123.0129000000,48.5684800000,0
2019-08-05 12:04:13,-123.0129430000,48.5685430000,0
2019-08-05 12:04:14,-123.0129880000,48.5686070000,0
2019-08-05 12:04:15,-123.0130350000,48.5686720000,0
2019-08-05 12:04:16,-123.0130820000,48.5687330000,0
2019-08-05 12:04:17,-123.0131320000,48.5687970000,0
2019-08-05 12:04:18,-123.0131800000,48.5688600000,0
2019-08-05 12:04:19,-123.0132320000,48.5689230000,0
2019-08-05 12:04:20,-123.0132820000,48.5689850000,0
2019-08-05 12:04:21,-123.0133350000,48.5690480000,0
2019-08-05 12:04:22,-123.0133870000,48.5691100000,0
2019-08-05 12:04:23,-123.0134380000,48.5691730000,0
2019-08-05 12:04:24,-123.0134920000,48.5692330000,0
2019-08-05 12:04:25,-123.0135450000,48.5692950000,0
2019-08-05 12:04:26,-123.0136000000,48.5693570000,0
2019-08-05 12:04:27,-123.0136550000,48.5694180000,0
2019-08-05 12:04:28,-123.0137100000,48.5694820000,0
2019-08-05 12:04:29,-123.0137650000,48.5695430000,0
2019-08-05 12:04:30,-123.0138200000,48.5696050000,0
2019-08-05 12:04:31,-123.0138770000,48.5696680000,0
2019-08-05 12:04:32,-123.0139330000,48.5697320000,0
2019-08-05 12:04:33,-123.0139900000,48.5697930000,0
2019-08-05 12:04:34,-123.0140480000,48.5698570000,0
2019-08-05 12:04:35,-123.0141050000,48.5699200000,0
2019-08-05 12:04:36,-123.0141620000,48.5699820000,0
2019-08-05 12:04:37,-123.0142180000,48.5700430000,0
2019-08-05 12:04:38,-123.0142730000,48.5701070000,0
2019-08-05 12:04:39,-123.0143280000,48.5701680000,0
2019-08-05 12:04:40,-123.0143870000,48.5702300000,0
2019-08-05 12:04:41,-123.0144450000,48.5702920000,0
2019-08-05 12:04:42,-123.0145070000,48.5703550000,0
2019-08-05 12:04:43,-123.0145680000,48.5704180000,0
2019-08-05 12:04:44,-123.0146320000,48.5704800000,0
2019-08-05 12:04:45,-123.0146950000,48.5705430000,0
2019-08-05 12:04:46,-123.0147580000,48.5706050000,0
2019-08-05 12:04:47,-123.0148250000,48.5706670000,0
2019-08-05 12:04:48,-123.0148900000,48.5707280000,0
2019-08-05 12:04:49,-123.0149570000,48.5707900000,0
2019-08-05 12:04:50,-123.0150230000,48.5708520000,0
2019-08-05 12:04:51,-123.0150920000,48.5709130000,0
2019-08-05 12:04:52,-123.0151600000,48.5709770000,0
2019-08-05 12:04:53,-123.0152300000,48.5710400000,0
2019-08-05 12:04:54,-123.0152980000,48.5711020000,0
2019-08-05 12:04:55,-123.0153650000,48.5711650000,0
2019-08-05 12:04:56,-123.0154350000,48.5712270000,0
2019-08-05 12:04:57,-123.0155070000,48.5712880000,0
2019-08-05 12:04:58,-123.0155770000,48.5713520000,0
2019-08-05 12:04:59,-123.0156450000,48.5714170000,0
2019-08-05 12:05:00,-123.0157130000,48.5714800000,0
2019-08-05 12:05:01,-123.0157800000,48.5715450000,0
2019-08-05 12:05:02,-123.0158470000,48.5716080000,0
2019-08-05 12:05:03,-123.0159150000,48.5716700000,0
2019-08-05 12:05:04,-123.0159830000,48.5717330000,0
2019-08-05 12:05:05,-123.0160500000,48.5717980000,0
2019-08-05 12:05:06,-123.0161150000,48.5718630000,0
2019-08-05 12:05:07,-123.0161800000,48.5719280000,0
2019-08-05 12:05:08,-123.0162450000,48.5719920000,0
2019-08-05 12:05:09,-123.0163080000,48.5720570000,0
2019-08-05 12:05:10,-123.0163700000,48.5721220000,0
2019-08-05 12:05:11,-123.0164320000,48.5721850000,0
2019-08-05 12:05:12,-123.0164930000,48.5722500000,0
2019-08-05 12:05:13,-123.0165530000,48.5723130000,0
2019-08-05 12:05:14,-123.0166130000,48.5723780000,0
2019-08-05 12:05:15,-123.0166730000,48.5724430000,0
2019-08-05 12:05:16,-123.0167330000,48.5725070000,0
2019-08-05 12:05:17,-123.0167930000,48.5725700000,0
2019-08-05 12:05:18,-123.0168550000,48.5726320000,0
2019-08-05 12:05:19,-123.0169180000,48.5726930000,0
2019-08-05 12:05:20,-123.0169820000,48.5727570000,0
2019-08-05 12:05:21,-123.0170450000,48.5728180000,0
2019-08-05 12:05:22,-123.0171070000,48.5728820000,0
2019-08-05 12:05:23,-123.0171680000,48.5729450000,0
2019-08-05 12:05:24,-123.0172300000,48.5730070000,0
2019-08-05 12:05:25,-123.0172920000,48.5730680000,0
2019-08-05 12:05:26,-123.0173550000,48.5731300000,0
2019-08-05 12:05:27,-123.0174170000,48.5731920000,0
2019-08-05 12:05:28,-123.0174780000,48.5732530000,0
2019-08-05 12:05:29,-123.0175400000,48.5733150000,0
2019-08-05 12:05:30,-123.0176020000,48.5733780000,0
2019-08-05 12:05:31,-123.0176600000,48.5734420000,0
2019-08-05 12:05:32,-123.0177150000,48.5735050000,0
2019-08-05 12:05:33,-123.0177700000,48.5735680000,0
2019-08-05 12:05:34,-123.0178230000,48.5736320000,0
2019-08-05 12:05:35,-123.0178780000,48.5736930000,0
2019-08-05 12:05:36,-123.0179350000,48.5737550000,0
2019-08-05 12:05:37,-123.0179950000,48.5738170000,0
2019-08-05 12:05:38,-123.0180550000,48.5738780000,0
2019-08-05 12:05:39,-123.0181150000,48.5739400000,0
2019-08-05 12:05:40,-123.0181750000,48.5740000000,0
2019-08-05 12:05:41,-123.0182350000,48.5740620000,0
2019-08-05 12:05:42,-123.0182950000,48.5741220000,0
2019-08-05 12:05:43,-123.0183570000,48.5741820000,0
2019-08-05 12:05:44,-123.0184180000,48.5742420000,0
2019-08-05 12:05:45,-123.0184820000,48.5743030000,0
2019-08-05 12:05:46,-123.0185420000,48.5743630000,0
2019-08-05 12:05:47,-123.0186030000,48.5744220000,0
2019-08-05 12:05:48,-123.0186650000,48.5744820000,0
2019-08-05 12:05:49,-123.0187270000,48.5745430000,0
2019-08-05 12:05:50,-123.0187870000,48.5746030000,0
2019-08-05 12:05:51,-123.0188480000,48.5746630000,0
2019-08-05 12:05:52,-123.0189070000,48.5747230000,0
2019-08-05 12:05:53,-123.0189650000,48.5747820000,0
2019-08-05 12:05:54,-123.0190270000,48.5748400000,0
2019-08-05 12:05:55,-123.0190880000,48.5748970000,0
2019-08-05 12:05:56,-123.0191520000,48.5749530000,0
2019-08-05 12:05:57,-123.0192130000,48.5750120000,0
2019-08-05 12:05:58,-123.0192750000,48.5750700000,0
2019-08-05 12:05:59,-123.0193370000,48.5751300000,0
2019-08-05 12:06:00,-123.0193970000,48.5751880000,0
2019-08-05 12:06:01,-123.0194570000,48.5752480000,0
2019-08-05 12:06:02,-123.0195180000,48.5753070000,0
2019-08-05 12:06:03,-123.0195800000,48.5753670000,0
2019-08-05 12:06:04,-123.0196420000,48.5754250000,0
2019-08-05 12:06:05,-123.0197030000,48.5754830000,0
2019-08-05 12:06:06,-123.0197650000,48.5755420000,0
2019-08-05 12:06:07,-123.0198250000,48.5755980000,0
2019-08-05 12:06:08,-123.0198870000,48.5756570000,0
2019-08-05 12:06:09,-123.0199470000,48.5757130000,0
2019-08-05 12:06:10,-123.0200080000,48.5757700000,0
2019-08-05 12:06:11,-123.0200680000,48.5758270000,0
2019-08-05 12:06:12,-123.0201300000,48.5758830000,0
2019-08-05 12:06:13,-123.0201920000,48.5759400000,0
2019-08-05 12:06:14,-123.0202520000,48.5759970000,0
2019-08-05 12:06:15,-123.0203150000,48.5760520000,0
2019-08-05 12:06:16,-123.0203780000,48.5761080000,0
2019-08-05 12:06:17,-123.0204420000,48.5761620000,0
2019-08-05 12:06:18,-123.0205020000,48.5762120000,0
2019-08-05 12:06:19,-123.0205570000,48.5762580000,0
2019-08-05 12:06:20,-123.0206070000,48.5763020000,0
2019-08-05 12:06:21,-123.0206480000,48.5763370000,0
2019-08-05 12:06:22,-123.0206850000,48.5763680000,0
2019-08-05 12:06:23,-123.0207180000,48.5763980000,0
2019-08-05 12:06:24,-123.0207500000,48.5764270000,0
2019-08-05 12:06:25,-123.0207820000,48.5764570000,0
2019-08-05 12:06:26,-123.0208150000,48.5764870000,0
2019-08-05 12:06:27,-123.0208450000,48.5765170000,0
2019-08-05 12:06:28,-123.0208750000,48.5765470000,0
2019-08-05 12:06:29,-123.0209070000,48.5765770000,0
2019-08-05 12:06:30,-123.0209370000,48.5766080000,0
2019-08-05 12:06:31,-123.0209680000,48.5766400000,0
2019-08-05 12:06:32,-123.0209980000,48.5766720000,0
2019-08-05 12:06:33,-123.0210300000,48.5767050000,0
2019-08-05 12:06:34,-123.0210620000,48.5767400000,0
2019-08-05 12:06:35,-123.0210950000,48.5767750000,0
2019-08-05 12:06:36,-123.0211320000,48.5768130000,0
2019-08-05 12:06:37,-123.0211720000,48.5768520000,0
2019-08-05 12:06:38,-123.0212130000,48.5768920000,0
2019-08-05 12:06:39,-123.0212570000,48.5769350000,0
2019-08-05 12:06:40,-123.0213030000,48.5769780000,0
2019-08-05 12:06:41,-123.0213500000,48.5770230000,0
2019-08-05 12:06:42,-123.0214000000,48.5770720000,0
2019-08-05 12:06:43,-123.0214520000,48.5771230000,0
2019-08-05 12:06:44,-123.0215050000,48.5771750000,0
2019-08-05 12:06:45,-123.0215600000,48.5772300000,0
2019-08-05 12:06:46,-123.0216170000,48.5772850000,0
2019-08-05 12:06:47,-123.0216730000,48.5773420000,0
2019-08-05 12:06:48,-123.0217350000,48.5773980000,0
2019-08-05 12:06:49,-123.0217970000,48.5774550000,0
2019-08-05 12:06:50,-123.0218550000,48.5775130000,0
2019-08-05 12:06:51,-123.0219150000,48.5775700000,0
2019-08-05 12:06:52,-123.0219730000,48.5776270000,0
2019-08-05 12:06:53,-123.0220320000,48.5776830000,0
2019-08-05 12:06:54,-123.0220900000,48.5777380000,0
2019-08-05 12:06:55,-123.0221500000,48.5777950000,0
2019-08-05 12:06:56,-123.0222080000,48.5778520000,0
2019-08-05 12:06:57,-123.0222670000,48.5779080000,0
2019-08-05 12:06:58,-123.0223250000,48.5779630000,0
2019-08-05 12:06:59,-123.0223850000,48.5780200000,0
2019-08-05 12:07:00,-123.0224450000,48.5780770000,0
2019-08-05 12:07:01,-123.0225050000,48.5781330000,0
2019-08-05 12:07:02,-123.0225650000,48.5781900000,0
2019-08-05 12:07:03,-123.0226270000,48.5782470000,0
2019-08-05 12:07:04,-123.0226920000,48.5783030000,0
2019-08-05 12:07:05,-123.0227550000,48.5783580000,0
2019-08-05 12:07:06,-123.0228200000,48.5784150000,0
2019-08-05 12:07:07,-123.0228830000,48.5784720000,0
2019-08-05 12:07:08,-123.0229470000,48.5785280000,0
2019-08-05 12:07:09,-123.0230080000,48.5785850000,0
2019-08-05 12:07:10,-123.0230730000,48.5786420000,0
2019-08-05 12:07:11,-123.0231350000,48.5786970000,0
2019-08-05 12:07:12,-123.0231970000,48.5787530000,0
2019-08-05 12:07:13,-123.0232580000,48.5788120000,0
2019-08-05 12:07:14,-123.0233200000,48.5788700000,0
2019-08-05 12:07:15,-123.0233830000,48.5789320000,0
2019-08-05 12:07:16,-123.0234450000,48.5789920000,0
2019-08-05 12:07:17,-123.0235080000,48.5790520000,0
2019-08-05 12:07:18,-123.0235730000,48.5791130000,0
2019-08-05 12:07:19,-123.0236370000,48.5791750000,0
2019-08-05 12:07:20,-123.0237020000,48.5792370000,0
2019-08-05 12:07:21,-123.0237680000,48.5792980000,0
2019-08-05 12:07:22,-123.0238330000,48.5793600000,0
2019-08-05 12:07:23,-123.0239000000,48.5794220000,0
2019-08-05 12:07:24,-123.0239670000,48.5794830000,0
2019-08-05 12:07:25,-123.0240320000,48.5795450000,0
2019-08-05 12:07:26,-123.0240970000,48.5796070000,0
2019-08-05 12:07:27,-123.0241630000,48.5796680000,0
2019-08-05 12:07:28,-123.0242280000,48.5797320000,0
2019-08-05 12:07:29,-123.0242970000,48.5797930000,0
2019-08-05 12:07:30,-123.0243630000,48.5798570000,0
2019-08-05 12:07:31,-123.0244320000,48.5799200000,0
2019-08-05 12:07:32,-123.0244970000,48.5799820000,0
2019-08-05 12:07:33,-123.0245630000,48.5800430000,0
2019-08-05 12:07:34,-123.0246280000,48.5801070000,0
2019-08-05 12:07:35,-123.0246930000,48.5801720000,0
2019-08-05 12:07:36,-123.0247600000,48.5802380000,0
2019-08-05 12:07:37,-123.0248230000,48.5803020000,0
2019-08-05 12:07:38,-123.0248880000,48.5803630000,0
2019-08-05 12:07:39,-123.0249530000,48.5804220000,0
2019-08-05 12:07:40,-123.0250170000,48.5804820000,0
2019-08-05 12:07:41,-123.0250800000,48.5805400000,0
2019-08-05 12:07:42,-123.0251430000,48.5806020000,0
2019-08-05 12:07:43,-123.0252070000,48.5806630000,0
2019-08-05 12:07:44,-123.0252700000,48.5807270000,0
2019-08-05 12:07:45,-123.0253330000,48.5807880000,0
2019-08-05 12:07:46,-123.0253950000,48.5808480000,0
2019-08-05 12:07:47,-123.0254580000,48.5809100000,0
2019-08-05 12:07:48,-123.0255200000,48.5809720000,0
2019-08-05 12:07:49,-123.0255830000,48.5810370000,0
2019-08-05 12:07:50,-123.0256470000,48.5811020000,0
2019-08-05 12:07:51,-123.0257100000,48.5811650000,0
2019-08-05 12:07:52,-123.0257730000,48.5812270000,0
2019-08-05 12:07:53,-123.0258400000,48.5812880000,0
2019-08-05 12:07:54,-123.0259070000,48.5813500000,0
2019-08-05 12:07:55,-123.0259730000,48.5814130000,0
2019-08-05 12:07:56,-123.0260380000,48.5814770000,0
2019-08-05 12:07:57,-123.0261030000,48.5815380000,0
2019-08-05 12:07:58,-123.0261670000,48.5816020000,0
2019-08-05 12:07:59,-123.0262330000,48.5816650000,0
2019-08-05 12:08:00,-123.0263000000,48.5817280000,0
2019-08-05 12:08:01,-123.0263670000,48.5817930000,0
2019-08-05 12:08:02,-123.0264350000,48.5818570000,0
2019-08-05 12:08:03,-123.0265030000,48.5819220000,0
2019-08-05 12:08:04,-123.0265720000,48.5819830000,0
2019-08-05 12:08:05,-123.0266420000,48.5820450000,0
2019-08-05 12:08:06,-123.0267120000,48.5821080000,0
2019-08-05 12:08:07,-123.0267820000,48.5821700000,0
2019-08-05 12:08:08,-123.0268480000,48.5822320000,0
2019-08-05 12:08:09,-123.0269150000,48.5822920000,0
2019-08-05 12:08:10,-123.0269800000,48.5823530000,0
2019-08-05 12:08:11,-123.0270470000,48.5824130000,0
2019-08-05 12:08:12,-123.0271130000,48.5824750000,0
2019-08-05 12:08:13,-123.0271820000,48.5825350000,0
2019-08-05 12:08:14,-123.0272500000,48.5825950000,0
2019-08-05 12:08:15,-123.0273200000,48.5826530000,0
2019-08-05 12:08:16,-123.0273900000,48.5827100000,0
